full_school_name,school_name,player_name,position,height,weight,year,hometown,state,id
Syracuse Orange,Syracuse,Eric Anthony,DB,71,199,FR,"BALDWINSVILLE, NY",NY,2300
Syracuse Orange,Syracuse,Greg Tobias,RB,70,169,SR,"SICKLERVILLE, NJ",NJ,2301
Syracuse Orange,Syracuse,Zachary McCarrell,LB,71,202,SR,"ORLANDO, FL",FL,2302
Syracuse Orange,Syracuse,Lewellyn Coker,LB,73,227,SR,"WARREN, OH",OH,2303
Syracuse Orange,Syracuse,Jacob Green,TE,73,230,SO,"SEATTLE, WA",WA,2304
Syracuse Orange,Syracuse,Joe Stanard,DB,69,179,FR,"BALDWINSVILLE, NY",NY,2305
Syracuse Orange,Syracuse,Franklin Santos,WR,70,177,JR,"PROVIDENCE, RI",RI,2306
Syracuse Orange,Syracuse,Jerome Smith,RB,72,217,JR,"BEAR, DE",DE,2307
Syracuse Orange,Syracuse,Jonathan Fisher,P,73,209,JR,"OAKFIELD, NY",NY,2308
Syracuse Orange,Syracuse,Sam Rodgers,LS,74,236,JR,"STATE COLLEGE, PA",PA,2309
Syracuse Orange,Syracuse,Eric Morris,LS,70,227,SR,"SIMI VALLEY, CA",CA,2310
Syracuse Orange,Syracuse,Alryk Perry,LB,73,215,FR,"COLUMBIANA, AL",AL,2311
Syracuse Orange,Syracuse,Femi Aliyu,LB,71,232,SR,"BALDWIN, NY",NY,2312
Syracuse Orange,Syracuse,Donnie Simmons,DE,74,250,SO,"HARTSDALE, NY",NY,2313
Syracuse Orange,Syracuse,Eric Crume,NT,72,325,JR,"DETROIT, MI",MI,2314
Syracuse Orange,Syracuse,Lucas Albrecht,DT,74,267,SR,"HUDSON FALLS, NY",NY,2315
Syracuse Orange,Syracuse,Kennedy Kodua,DE,73,220,JR,"BRONX, NY",NY,2316
Syracuse Orange,Syracuse,Marcus Coleman,NT,73,259,FR,"VOORHEES, NJ",NJ,2317
Syracuse Orange,Syracuse,Rob Trudo,G,75,285,SO,"FARRELL, PA",PA,2318
Syracuse Orange,Syracuse,John Miller,OL,74,310,SO,"CARSON, CA",CA,2319
Syracuse Orange,Syracuse,Omari Palmer,G,74,311,FR,"CORAM, NY",NY,2320
Syracuse Orange,Syracuse,Hernz Laguerre,LB,72,220,SO,"SPRING VALLEY, NY",NY,2321
Syracuse Orange,Syracuse,Macky MacPherson,C,74,280,SR,"SYRACUSE, NY",NY,2322
Syracuse Orange,Syracuse,Sean Hickey,OT,77,287,JR,"MURRYSVILLE, PA",PA,2323
Syracuse Orange,Syracuse,Daniel Anyaegbunam,OT,75,274,SR,"SCHENECTADY, NY",NY,2324
Syracuse Orange,Syracuse,Jamar McGloster,OL,79,303,FR,"HILLSIDE, NJ",NJ,2325
Syracuse Orange,Syracuse,Michael Lasker,OL,77,300,SO,"CORONA, CA",CA,2326
Syracuse Orange,Syracuse,Nick Robinson,G,77,281,SO,"BALDWINSVILLE, NY",NY,2327
Syracuse Orange,Syracuse,Keith Mitsuuchi,LS,70,228,SO,"TORRANCE, CA",CA,2328
Syracuse Orange,Syracuse,Jesse Wolf-Gould,G,76,315,JR,"ONEONTA, NY",NY,2329
Syracuse Orange,Syracuse,Alex Hayes,OL,76,285,FR,"ELLENWOOD, GA",GA,2330
Syracuse Orange,Syracuse,Ivan Foy,G,76,318,SO,"BROOKLYN, NY",NY,2331
Syracuse Orange,Syracuse,Jon Burton,OL,78,308,FR,"SPOTSYLVANIA, VA",VA,2332
Syracuse Orange,Syracuse,Seamus Shanley,C,73,260,SO,"SYRACUSE, NY",NY,2333
Syracuse Orange,Syracuse,Kyle Knapp,OT,76,272,FR,"KALAMAZOO, MI",MI,2334
Syracuse Orange,Syracuse,Zian Jones,NT,76,315,SR,"LOS ANGELES, CA",CA,2335
Syracuse Orange,Syracuse,Jason Emerich,C,75,277,FR,"NEW RINGGOLD, PA",PA,2336
Syracuse Orange,Syracuse,Tyler Provo,TE,74,240,FR,"WEST PALM BEACH, FL",FL,2337
Syracuse Orange,Syracuse,Alex Schoen,DB,67,161,FR,"SHORT HILLS, NJ",NJ,2338
Syracuse Orange,Syracuse,Alvin Cornelius,WR,73,188,FR,"STATEN ISLAND, NY",NY,2339
Syracuse Orange,Syracuse,Sean Avant,WR,72,180,FR,"MIRAMAR, FL",FL,2340
Syracuse Orange,Syracuse,Ben Lewis,WR,74,201,FR,"MIDDLETOWN, MD",MD,2341
Syracuse Orange,Syracuse,Beckett Wales,TE,75,238,SR,"VENICE, FL",FL,2342
Syracuse Orange,Syracuse,PJ Batten,TE,76,218,FR,"MIAMI, FL",FL,2343
Syracuse Orange,Syracuse,Kendall Moore,OL,77,250,FR,"CHICAGO, IL",IL,2344
Syracuse Orange,Syracuse,Jarrod West,WR,74,202,JR,"BETHLEHEM, PA",PA,2345
Syracuse Orange,Syracuse,Josh Parris,TE,74,252,FR,"STONE MOUNTAIN, GA",GA,2346
Syracuse Orange,Syracuse,James Washington,LB,73,218,FR,"WINTER PARK, FL",FL,2347
Syracuse Orange,Syracuse,Isaiah Johnson,DL,77,260,FR,"NEW CASTLE, DE",DE,2348
Syracuse Orange,Syracuse,Riley Dixon,K,77,216,SO,"BLOSSVALE, NY",NY,2349
Syracuse Orange,Syracuse,Tyler Marona,DL,77,240,SO,"SAINT HELENA, CA",CA,2350
Syracuse Orange,Syracuse,Micah Robinson,DE,76,273,JR,"CLEVELAND, OH",OH,2351
Syracuse Orange,Syracuse,Robert Welsh,DE,75,259,JR,"BAY SHORE, NY",NY,2352
Syracuse Orange,Syracuse,Josh Manley,DE,74,269,FR,"COLLEGE PARK, GA",GA,2353
Syracuse Orange,Syracuse,Jay Bromley,DT,76,293,SR,"JAMAICA, NY",NY,2354
Syracuse Orange,Syracuse,John Raymon,DE,77,319,SO,"RICHBORO, PA",PA,2355
Syracuse Orange,Syracuse,Trevon Trejo,DL,77,240,JR,"LONG BEACH, CA",CA,2356
Syracuse Orange,Syracuse,Ryan Sloan,DT,74,330,SO,"EAST PATCHOGUE, NY",NY,2357
Virginia Cavaliers,Virginia,Demetrious Nicholson,CB,71,185,JR,"VIRGINIA BEACH, VA",VA,2358
Virginia Cavaliers,Virginia,Dominique Terrell,WR,71,170,JR,"MANASSAS, VA",VA,2359
Virginia Cavaliers,Virginia,Billy Skrobacz,FB,69,220,SR,"RICHMOND, VA",VA,2360
Virginia Cavaliers,Virginia,Taquan Mizzell,RB,70,185,FR,"VIRGINIA BEACH, VA",VA,2361
Virginia Cavaliers,Virginia,Tim Harris,CB,74,190,FR,"RICHMOND, VA",VA,2362
Virginia Cavaliers,Virginia,David Watford,QB,74,200,SO,"HAMPTON, VA",VA,2363
Virginia Cavaliers,Virginia,Darius Jennings,WR,71,175,JR,"BALTIMORE, MD",MD,2364
Virginia Cavaliers,Virginia,Eli Harold,DE,76,230,SO,"VIRGINIA BEACH, VA",VA,2365
Virginia Cavaliers,Virginia,Anthony Harris,S,73,190,JR,"CHESTERFIELD, VA",VA,2366
Virginia Cavaliers,Virginia,Pablo Alvarez,WR,75,205,JR,"CORAL GABLES, FL",FL,2367
Virginia Cavaliers,Virginia,C.J. Moore,CB,70,160,FR,"BUFORD, GA",GA,2368
Virginia Cavaliers,Virginia,Greyson Lambert,QB,77,220,FR,"JESUP, GA",GA,2369
Virginia Cavaliers,Virginia,Daquan Romero,LB,73,235,JR,"HAMPTON, VA",VA,2370
Virginia Cavaliers,Virginia,Ian Frye,K,78,195,SO,"BRISTOL, VA",VA,2371
Virginia Cavaliers,Virginia,Andre Levrone,WR,74,195,FR,"LAUREL, MD",MD,2372
Virginia Cavaliers,Virginia,Matt Johns,QB,77,205,FR,"CHALFONT, PA",PA,2373
Virginia Cavaliers,Virginia,Brendan Marshall,QB,77,210,FR,"GAITHERSBURG, MD",MD,2374
Virginia Cavaliers,Virginia,Miles Gooch,WR,75,220,JR,"DECATUR, GA",GA,2375
Virginia Cavaliers,Virginia,Anthony Cooper,S,72,190,SO,"VIRGINIA BEACH, VA",VA,2376
Virginia Cavaliers,Virginia,Andrew Mackay,QB,74,200,FR,"FAIRFAX, VA",VA,2377
Virginia Cavaliers,Virginia,E.J. Scott,WR,71,185,JR,"ELLICOTT CITY, MD",MD,2378
Virginia Cavaliers,Virginia,Tim Smith,WR,72,195,SR,"CHESAPEAKE, VA",VA,2379
Virginia Cavaliers,Virginia,Brandon Phelps,S,72,185,JR,"DAMASCUS, MD",MD,2380
Virginia Cavaliers,Virginia,Daniel Hamm,RB,70,190,FR,"WYTHEVILLE, VA",VA,2381
Virginia Cavaliers,Virginia,DreQuan Hoskey,CB,72,180,JR,"RICHMOND, VA",VA,2382
Virginia Cavaliers,Virginia,Khalek Shepherd,RB,68,185,JR,"UPPER MARLBORO, MD",MD,2383
Virginia Cavaliers,Virginia,David Marrs,S,72,200,JR,"BLUEFIELD, VA",VA,2384
Virginia Cavaliers,Virginia,Kevin Parks,RB,68,205,JR,"SALISBURY, NC",NC,2385
Virginia Cavaliers,Virginia,Anthony Calloway,RB,68,150,FR,"LYNCHBURG, VA",VA,2386
Virginia Cavaliers,Virginia,Maurice Canady,CB,74,185,SO,"RICHMOND, VA",VA,2387
Virginia Cavaliers,Virginia,Rijo Walker,S,70,190,SR,"HAMPTON, VA",VA,2388
Virginia Cavaliers,Virginia,Willem van Reesema,K,72,190,FR,"VIRGINIA BEACH, VA",VA,2389
Virginia Cavaliers,Virginia,Wilfred Wahee,CB,71,190,FR,"NORFOLK, VA",VA,2390
Virginia Cavaliers,Virginia,Adam Caplinger,LB,73,230,JR,"BROADWAY, VA",VA,2391
Virginia Cavaliers,Virginia,D.J. Hill,LB,72,220,JR,"COVINGTON, GA",GA,2392
Virginia Cavaliers,Virginia,LaChaston Smith,RB,72,215,FR,"STATESVILLE, NC",NC,2393
Virginia Cavaliers,Virginia,Alec Vozenilek,P,70,190,JR,"RICHMOND, VA",VA,2394
Virginia Cavaliers,Virginia,Blake Blaze,LS,76,210,JR,"BARNSTABLE, MA",MA,2395
Virginia Cavaliers,Virginia,Kyrrel Latimer,S,70,205,SO,"HYATTSVILLE, MD",MD,2396
Virginia Cavaliers,Virginia,James Coleman,P,74,200,FR,"MARTINSVILLE, VA",VA,2397
Virginia Cavaliers,Virginia,Mike Moore,DE,76,275,SO,"HYATTSVILLE, MD",MD,2398
Virginia Cavaliers,Virginia,Kirk Garner,CB,71,180,FR,"BALTIMORE, MD",MD,2399
Virginia Cavaliers,Virginia,Kwontie Moore,LB,74,250,SO,"NORFOLK, VA",VA,2400
Virginia Cavaliers,Virginia,Kye Morgan,RB,71,175,FR,"SOMERSET, NJ",NJ,2401
Virginia Cavaliers,Virginia,R.C. Willenbrock,K,72,185,SR,"DENVER, CO",CO,2402
Virginia Cavaliers,Virginia,Divante Walker,CB,71,170,FR,"VIRGINIA BEACH, VA",VA,2403
Virginia Cavaliers,Virginia,Nicholas Conte,P,75,200,FR,"ROANOKE, VA",VA,2404
Virginia Cavaliers,Virginia,Kelvin Rainey,S,73,190,FR,"HOUSTON, TX",TX,2405
Virginia Cavaliers,Virginia,Malcolm Cook,S,73,195,FR,"RICHMOND, VA",VA,2406
Virginia Cavaliers,Virginia,Darius Lee,S,73,215,SO,"ALEXANDRIA, VA",VA,2407
Virginia Cavaliers,Virginia,Connor Wingo-Reeves,FB,75,220,FR,"MIDLOTHIAN, VA",VA,2408
Virginia Cavaliers,Virginia,Demeitre Brim,LB,75,225,SO,"DUNDEE, FL",FL,2409
Virginia Cavaliers,Virginia,Israel Vaughan,FB,72,220,SR,"RICHMOND, VA",VA,2410
Virginia Cavaliers,Virginia,Trent Corney,DE,75,250,SO,"BROCKVILLE, ON",ON,2411
Virginia Cavaliers,Virginia,Henry Coley,LB,74,240,JR,"VIRGINIA BEACH, VA",VA,2412
Virginia Cavaliers,Virginia,Matt Fortin,LS,71,185,JR,"WEST CHESTER, PA",PA,2413
Virginia Cavaliers,Virginia,Mason Thomas,S,72,200,SO,"VIRGINIA BEACH, VA",VA,2414
Virginia Cavaliers,Virginia,Vincent Croce,FB,76,250,SO,"OLNEY, MD",MD,2415
Virginia Cavaliers,Virginia,Zachary Swanson,TE,78,255,JR,"KATY, TX",TX,2416
Virginia Cavaliers,Virginia,Marco Jones,DE,75,255,SO,"BALTIMORE, MD",MD,2417
Virginia Cavaliers,Virginia,Tyler Shirley,LS,75,195,FR,"MIDLOTHIAN, VA",VA,2418
Virginia Cavaliers,Virginia,Zach Bradshaw,LB,75,210,FR,"DAMASCUS, MD",MD,2419
Virginia Cavaliers,Virginia,Jon Goss,G,74,275,JR,"MONTCLAIR, VA",VA,2420
Virginia Cavaliers,Virginia,Sammy MacFarlane,LB,73,220,SO,"GREENWICH, CT",CT,2421
Virginia Cavaliers,Virginia,Micah Kiser,LB,74,215,FR,"BALTIMORE, MD",MD,2422
Virginia Cavaliers,Virginia,Alex Foertsch,LS,76,230,FR,"BALTIMORE, MD",MD,2423
Virginia Cavaliers,Virginia,David Dean,DT,73,290,SO,"VIRGINIA BEACH, VA",VA,2424
Virginia Cavaliers,Virginia,Andre Miles-Redmond,DT,76,260,FR,"RICHMOND, VA",VA,2425
Virginia Cavaliers,Virginia,Stephen Lawe,DE,77,270,JR,"NORFOLK, VA",VA,2426
Virginia Cavaliers,Virginia,Mark Hall,LB,74,250,FR,"VIRGINIA BEACH, VA",VA,2427
Virginia Cavaliers,Virginia,Charlie Richards,LS,72,210,SO,"VIRGINIA BEACH, VA",VA,2428
Virginia Cavaliers,Virginia,Jeb Byrne,LS,75,210,FR,"MCLEAN, VA",VA,2429
Virginia Cavaliers,Virginia,John Pond,C,75,310,SO,"CHESTER, VA",VA,2430
Virginia Cavaliers,Virginia,Cody Wallace,OT,76,295,JR,"MOORESTOWN, NJ",NJ,2431
Virginia Cavaliers,Virginia,Sean Karl,G,78,300,FR,"MANORVILLE, NY",NY,2432
Virginia Cavaliers,Virginia,Ryan Doull,G,77,300,FR,--,--,2433
Virginia Cavaliers,Virginia,Nick Koutris,OT,78,275,JR,"OAK HILL, VA",VA,2434
Virginia Cavaliers,Virginia,Ross Burbank,G,76,290,SO,"VIRGINIA BEACH, VA",VA,2435
Virginia Cavaliers,Virginia,George Adeosun,G,78,295,FR,"ALPHARETTA, GA",GA,2436
Virginia Cavaliers,Virginia,Jackson Matteo,C,77,290,FR,"ASHBURN, VA",VA,2437
Virginia Cavaliers,Virginia,Eric Tetlow,C,78,300,FR,"RICHMOND, VA",VA,2438
Virginia Cavaliers,Virginia,Phillip Berry,OL,78,290,FR,"RALEIGH, NC",NC,2439
Virginia Cavaliers,Virginia,Luke Bowanko,OL,78,300,SR,"CLIFTON, VA",VA,2440
Virginia Cavaliers,Virginia,Jack McDonald,G,77,275,FR,"QUINCY, MA",MA,2441
Virginia Cavaliers,Virginia,Eric Smith,OT,77,280,FR,"DECATUR, GA",GA,2442
Virginia Cavaliers,Virginia,Conner Davis,G,77,300,JR,"GLEN ALLEN, VA",VA,2443
Virginia Cavaliers,Virginia,Sadiq Olanrewaju,OT,78,280,FR,"GAITHERSBURG, MD",MD,2444
Virginia Cavaliers,Virginia,Michael Mooney,OT,78,285,FR,"MALVERN, PA",PA,2445
Virginia Cavaliers,Virginia,Jay Whitmire,OT,78,300,SO,"ALEXANDRIA, VA",VA,2446
Virginia Cavaliers,Virginia,Morgan Moses,OT,78,335,SR,"RICHMOND, VA",VA,2447
Virginia Cavaliers,Virginia,Jack Babcock,DT,75,265,FR,"GLEN ALLEN, VA",VA,2448
Virginia Cavaliers,Virginia,Sean Cascarano,OT,78,270,SR,"GLENVIEW, IL",IL,2449
Virginia Cavaliers,Virginia,Adrian Gamble,WR,73,180,SO,"CHARLOTTE, NC",NC,2450
Virginia Cavaliers,Virginia,Jamall Brown,WR,72,200,FR,"HAMPTON, VA",VA,2451
Virginia Cavaliers,Virginia,Mario Nixon,TE,76,225,FR,"NORFOLK, VA",VA,2452
Virginia Cavaliers,Virginia,Jake McGee,TE,78,250,JR,"RICHMOND, VA",VA,2453
Virginia Cavaliers,Virginia,Canaan Severin,WR,74,225,SO,"MARLBOROUGH, MA",MA,2454
Virginia Cavaliers,Virginia,Keeon Johnson,WR,75,200,FR,"KANNAPOLIS, NC",NC,2455
Virginia Cavaliers,Virginia,Jeremy Dollin,TE,76,245,JR,"CINCINNATI, OH",OH,2456
Virginia Cavaliers,Virginia,Kyle Dockins,WR,75,205,FR,"VIRGINIA BEACH, VA",VA,2457
Virginia Cavaliers,Virginia,Ryan Santoro,WR,74,205,FR,"OAK HILL, VA",VA,2458
Virginia Cavaliers,Virginia,Max Valles,DE,77,210,FR,"SICKLERVILLE, NJ",NJ,2459
Virginia Cavaliers,Virginia,Rob Burns,TE,79,250,SO,"ASHBURN, VA",VA,2460
Virginia Cavaliers,Virginia,Jake Snyder,DE,76,270,SR,"GLEN ALLEN, VA",VA,2461
Virginia Cavaliers,Virginia,Jack English,DE,77,260,FR,"RICHMOND, VA",VA,2462
Virginia Cavaliers,Virginia,Dylan Sims,K,72,185,FR,"LYNCHBURG, VA",VA,2463
Virginia Cavaliers,Virginia,Greg Gallop,DT,73,285,JR,"CHESTER, VA",VA,2464
Virginia Cavaliers,Virginia,Donte Wilkins,DT,74,305,FR,"WOODBRIDGE, VA",VA,2465
Virginia Cavaliers,Virginia,Tyrell Chavis,DT,75,290,FR,"RICHMOND, VA",VA,2466
Virginia Cavaliers,Virginia,Cameron Fitch,DE,74,270,JR,"CHESAPEAKE, VA",VA,2467
Virginia Cavaliers,Virginia,Brent Urban,DT,79,295,SR,"MISSISSAUGA, ON",ON,2468
Virginia Tech Hokies,Virginia Tech,Erikk Banks,RB,69,178,SR,"COEBURN, VA",VA,2469
Virginia Tech Hokies,Virginia Tech,Michael Brainard,WR,72,190,SO,"CLIFTON, VA",VA,2470
Virginia Tech Hokies,Virginia Tech,Josh Eberly,LB,68,216,FR,"BROADWAY, VA",VA,2471
Virginia Tech Hokies,Virginia Tech,Corey Gravely,WR,76,189,SR,"MAX MEADOWS, VA",VA,2472
Virginia Tech Hokies,Virginia Tech,Jeremy Haynes,DT,75,225,FR,"COURTLAND, VA",VA,2473
Virginia Tech Hokies,Virginia Tech,Mark Irick,WR,75,197,FR,"SAINT MATTHEWS, SC",SC,2474
Virginia Tech Hokies,Virginia Tech,Connor Jessop,QB,75,215,FR,"ASHBURN, VA",VA,2475
Virginia Tech Hokies,Virginia Tech,Austin Jones,WR,75,176,FR,"MASON, OH",OH,2476
Virginia Tech Hokies,Virginia Tech,B.J. Martin,LB,73,205,SR,"MARTINSVILLE, VA",VA,2477
Virginia Tech Hokies,Virginia Tech,Anthony Shegog,S,73,212,FR,"STAFFORD, VA",VA,2478
Virginia Tech Hokies,Virginia Tech,Quinton Taylor,LB,73,200,FR,"CHESTER, VA",VA,2479
Virginia Tech Hokies,Virginia Tech,Terrence Travis,WR,70,175,FR,"BLACKSBURG, VA",VA,2480
Virginia Tech Hokies,Virginia Tech,Ronny Vandyke,LB,75,211,SO,"LORTON, VA",VA,2481
Virginia Tech Hokies,Virginia Tech,Mike Wandey,RB,71,230,FR,"OAK HILL, VA",VA,2482
Virginia Tech Hokies,Virginia Tech,R.J. Warfel,K,70,160,FR,"PAEONIAN SPRINGS, VA",VA,2483
Virginia Tech Hokies,Virginia Tech,Andrew Williams,OL,72,266,SR,"DALEVILLE, VA",VA,2484
Virginia Tech Hokies,Virginia Tech,Antone Exum,CB,73,224,SR,"GLEN ALLEN, VA",VA,2485
Virginia Tech Hokies,Virginia Tech,Donovan Riley,CB,71,202,SO,"REISTERSTOWN, MD",MD,2486
Virginia Tech Hokies,Virginia Tech,Logan Thomas,QB,78,257,SR,"LYNCHBURG, VA",VA,2487
Virginia Tech Hokies,Virginia Tech,J.C. Coleman,RB,68,177,SO,"CHESAPEAKE, VA",VA,2488
Virginia Tech Hokies,Virginia Tech,Ken Ekanem,DE,75,242,FR,"CENTREVILLE, VA",VA,2489
Virginia Tech Hokies,Virginia Tech,Joshua Stanford,WR,73,189,FR,--,--,2490
Virginia Tech Hokies,Virginia Tech,Mark Leal,QB,73,213,JR,"GREENACRES, FL",FL,2491
Virginia Tech Hokies,Virginia Tech,Bucky Hodges,QB,78,220,FR,"VIRGINIA BEACH, VA",VA,2492
Virginia Tech Hokies,Virginia Tech,Detrick Bonner,S,72,189,JR,"MCDONOUGH, GA",GA,2493
Virginia Tech Hokies,Virginia Tech,Brenden Motley,QB,75,219,FR,"CHRISTIANSBURG, VA",VA,2494
Virginia Tech Hokies,Virginia Tech,Kendall Fuller,CB,72,193,FR,"BALTIMORE, MD",MD,2495
Virginia Tech Hokies,Virginia Tech,Trey Gresh,QB,73,215,JR,"BLACKSBURG, VA",VA,2496
Virginia Tech Hokies,Virginia Tech,Brian Rody,TE,78,227,SO,"ASHBURN, VA",VA,2497
Virginia Tech Hokies,Virginia Tech,Trey Edmunds,RB,73,215,FR,"DANVILLE, VA",VA,2498
Virginia Tech Hokies,Virginia Tech,Joel Caleb,RB,74,213,FR,"MIDLOTHIAN, VA",VA,2499
Virginia Tech Hokies,Virginia Tech,Carlis Parker,WR,75,184,FR,"STATESVILLE, NC",NC,2500
Virginia Tech Hokies,Virginia Tech,Kyle Fuller,CB,72,189,SR,"BALTIMORE, MD",MD,2501
Virginia Tech Hokies,Virginia Tech,D.J. Coles,WR,76,238,SR,"MAIDENS, VA",VA,2502
Virginia Tech Hokies,Virginia Tech,Chuck Clark,S,73,195,FR,"SUFFOLK, VA",VA,2503
Virginia Tech Hokies,Virginia Tech,David Prince,WR,73,175,FR,"ROANOKE, VA",VA,2504
Virginia Tech Hokies,Virginia Tech,Deon Newsome,WR,71,175,FR,"HAMPTON, VA",VA,2505
Virginia Tech Hokies,Virginia Tech,Maurice Taylor,RB,68,171,SO,"DILLWYN, VA",VA,2506
Virginia Tech Hokies,Virginia Tech,Chris Caver,CB,68,172,JR,"HAMPTON, VA",VA,2507
Virginia Tech Hokies,Virginia Tech,Tony Gregory,RB,72,183,SR,"VIRGINIA BEACH, VA",VA,2508
Virginia Tech Hokies,Virginia Tech,Eric Kristensen,K,71,165,SR,--,--,2509
Virginia Tech Hokies,Virginia Tech,T.J. Shaw,S,70,180,SO,"ROCKY MOUNT, VA",VA,2510
Virginia Tech Hokies,Virginia Tech,Der'Woun Greene,S,70,187,FR,"PORTSMOUTH, VA",VA,2511
Virginia Tech Hokies,Virginia Tech,Tariq Edwards,LB,74,232,SR,"CHERAW, SC",SC,2512
Virginia Tech Hokies,Virginia Tech,Jerome Wright,RB,71,229,FR,"RICHMOND, VA",VA,2513
Virginia Tech Hokies,Virginia Tech,Desmond Frye,S,74,184,SO,"CHESTER, VA",VA,2514
Virginia Tech Hokies,Virginia Tech,A.J. Hughes,P,73,201,SO,"TERRE HAUTE, IN",IN,2515
Virginia Tech Hokies,Virginia Tech,Chris Mangus,RB,71,188,FR,"RALEIGH, NC",NC,2516
Virginia Tech Hokies,Virginia Tech,Ethan Keyserling,P,74,199,JR,"CHAPEL HILL, NC",NC,2517
Virginia Tech Hokies,Virginia Tech,Mitchell Ludwig,P,71,192,FR,"ABINGDON, VA",VA,2518
Virginia Tech Hokies,Virginia Tech,Brandon Facyson,CB,74,183,FR,"NEWNAN, GA",GA,2519
Virginia Tech Hokies,Virginia Tech,Josh Trimble,LB,71,219,SO,"ASHBURN, VA",VA,2520
Virginia Tech Hokies,Virginia Tech,Darius Redman,TE,76,258,SO,"WASHINGTON, DC",DC,2521
Virginia Tech Hokies,Virginia Tech,Kyshoen Jarrett,S,71,194,JR,"TANNERSVILLE, PA",PA,2522
Virginia Tech Hokies,Virginia Tech,Dahman McKinnon,LB,72,207,FR,"HOPE MILLS, NC",NC,2523
Virginia Tech Hokies,Virginia Tech,Chase Williams,LB,74,230,JR,"LEESBURG, VA",VA,2524
Virginia Tech Hokies,Virginia Tech,Fuller Hoepner,FB,74,249,JR,"CHESTERFIELD, VA",VA,2525
Virginia Tech Hokies,Virginia Tech,Zach Snell,S,70,189,FR,"CHRISTIANSBURG, VA",VA,2526
Virginia Tech Hokies,Virginia Tech,Michael Branthover,P,69,193,JR,"DAYTON, MD",MD,2527
Virginia Tech Hokies,Virginia Tech,Daniel Dyer,RB,69,201,JR,"SALEM, VA",VA,2528
Virginia Tech Hokies,Virginia Tech,Deon Clarke,LB,74,215,FR,"RICHMOND, VA",VA,2529
Virginia Tech Hokies,Virginia Tech,Derek DiNardo,LB,72,214,JR,"VIRGINIA BEACH, VA",VA,2530
Virginia Tech Hokies,Virginia Tech,J.R. Collins,DE,74,252,SR,"STAFFORD, VA",VA,2531
Virginia Tech Hokies,Virginia Tech,Seth Dooley,DE,76,237,FR,"SALEM, VA",VA,2532
Virginia Tech Hokies,Virginia Tech,Colton Taylor,LS,72,191,FR,"SALEM, VA",VA,2533
Virginia Tech Hokies,Virginia Tech,Devin Vandyke,LB,72,215,FR,"LORTON, VA",VA,2534
Virginia Tech Hokies,Virginia Tech,Sam Rogers,FB,71,217,FR,"MECHANICSVILLE, VA",VA,2535
Virginia Tech Hokies,Virginia Tech,Griffin Hite,FB,71,223,SO,"BLACKSBURG, VA",VA,2536
Virginia Tech Hokies,Virginia Tech,Hunter Windmuller,P,75,177,FR,"OAKTON, VA",VA,2537
Virginia Tech Hokies,Virginia Tech,Greg Gadell,FB,70,195,JR,"VIENNA, VA",VA,2538
Virginia Tech Hokies,Virginia Tech,Nick Bush,CB,70,180,JR,"LEBANON, VA",VA,2539
Virginia Tech Hokies,Virginia Tech,Dakota Jackson,TE,75,269,FR,"ROANOKE, VA",VA,2540
Virginia Tech Hokies,Virginia Tech,Jamieon Moss,LB,72,208,FR,"ELIZABETH CITY, NC",NC,2541
Virginia Tech Hokies,Virginia Tech,Jack Willenbrock,OL,75,245,FR,"GLENMOORE, PA",PA,2542
Virginia Tech Hokies,Virginia Tech,Drew Burns,LB,75,216,FR,"CHESAPEAKE, VA",VA,2543
Virginia Tech Hokies,Virginia Tech,Andrew Motuapuaka,LB,72,225,FR,"VIRGINIA BEACH, VA",VA,2544
Virginia Tech Hokies,Virginia Tech,Brent Benedict,OL,77,301,JR,"JACKSONVILLE, FL",FL,2545
Virginia Tech Hokies,Virginia Tech,Sean Huelskamp,LB,73,205,FR,"CENTREVILLE, VA",VA,2546
Virginia Tech Hokies,Virginia Tech,Wyatt Teller,OL,77,257,FR,"BEALETON, VA",VA,2547
Virginia Tech Hokies,Virginia Tech,Jack Tyler,LB,73,225,SR,"OAKTON, VA",VA,2548
Virginia Tech Hokies,Virginia Tech,Eddie D'Antuono,LS,78,271,FR,"ALEXANDRIA, VA",VA,2549
Virginia Tech Hokies,Virginia Tech,Woody Baron,DT,73,260,FR,"NASHVILLE, TN",TN,2550
Virginia Tech Hokies,Virginia Tech,Kyle Chung,OL,75,255,FR,"PONTE VEDRA BEACH, FL",FL,2551
Virginia Tech Hokies,Virginia Tech,Ross Ward,OL,75,298,SO,"VIRGINIA BEACH, VA",VA,2552
Virginia Tech Hokies,Virginia Tech,Laurence Gibson,OL,78,303,JR,"SIERRA VISTA, AZ",AZ,2553
Virginia Tech Hokies,Virginia Tech,Matt Arkema,OL,75,291,JR,"MIDLOTHIAN, VA",VA,2554
Virginia Tech Hokies,Virginia Tech,Joe St. Germain,LS,72,217,JR,"LOS ALAMITOS, CA",CA,2555
Virginia Tech Hokies,Virginia Tech,Tyrel Wilson,DE,73,225,SR,"HAMPTON, VA",VA,2556
Virginia Tech Hokies,Virginia Tech,Parker Osterloh,OL,80,330,FR,"WILLIAMSBURG, VA",VA,2557
Virginia Tech Hokies,Virginia Tech,Marcus Mapp,OL,76,296,SO,"PAINTER, VA",VA,2558
Virginia Tech Hokies,Virginia Tech,Mark Shuman,OL,79,314,JR,"FORK UNION, VA",VA,2559
